,Provider,Fraud_Probability,Top1_Feature,Top1_SHAP,Top2_Feature,Top2_SHAP,Top3_Feature,Top3_SHAP,Fraud_Probability_Percent,Top1_ActualValue,Top2_ActualValue,Top3_ActualValue
4897,PRV52466,0.36104122,ChronicCond_Heartfailure_mean,-0.8309015,Provider_Insurance_Claim_Reimbursement_Amt,0.5407936,HospitalDuration_max,0.51335835,36.104122,0.4615384615384615,139000.0,35.0
4898,PRV53454,0.0035654502,Provider_Insurance_Claim_Reimbursement_Amt,-2.50197,DeductibleAmtPaid_sum,-0.61870164,HospitalDuration_max,-0.34172288,0.35654503,5580.0,0.0,
4899,PRV53205,0.0033285886,Provider_Insurance_Claim_Reimbursement_Amt,-2.4911869,DeductibleAmtPaid_sum,-0.53366387,perc_allocated_used,-0.4740464,0.33285886,1280.0,100.0,0.9871428075011872
4900,PRV55511,0.0023778284,Provider_Insurance_Claim_Reimbursement_Amt,-2.403176,prv_avg_claims_indicator,-0.6862508,DeductibleAmtPaid_sum,-0.486595,0.23778284,3520.0,1.0,0.0
4901,PRV56358,0.000492628,Provider_Insurance_Claim_Reimbursement_Amt,-2.083199,prv_avg_claims_indicator,-0.7722383,ChronicCond_Heartfailure_mean,-0.6595355,0.049262803,240.0,1.0,0.25
4902,PRV57416,0.0030525445,Provider_Insurance_Claim_Reimbursement_Amt,-2.613588,DeductibleAmtPaid_sum,-0.64365095,ChronicCond_KidneyDisease_mean,-0.39625576,0.30525446,1200.0,0.0,0.1428571428571428
4903,PRV55273,0.014441913,Provider_Insurance_Claim_Reimbursement_Amt,-2.3633342,DeductibleAmtPaid_sum,-0.58514696,Avg_InscClaimAmtReimbursed_Per_Provider,-0.41530842,1.4441913,4240.0,180.0,4398.333333333333
4904,PRV56346,0.021613382,Provider_Insurance_Claim_Reimbursement_Amt,-2.1188936,DeductibleAmtPaid_sum,-0.48967856,ChronicCond_Cancer_mean,-0.47309157,2.161338,16050.0,140.0,0.3571428571428571
4905,PRV51709,0.0014232695,Provider_Insurance_Claim_Reimbursement_Amt,-2.2729154,prv_avg_claims_indicator,-0.73958564,DeductibleAmtPaid_sum,-0.49296892,0.14232695,1610.0,1.0,0.0
4906,PRV51110,0.1344124,Provider_Insurance_Claim_Reimbursement_Amt,-1.4581975,HospitalDuration_max,0.95754606,HospitalDuration_std,0.8745094,13.441239,27000.0,28.0,11.122050170719424
4907,PRV51305,0.12843367,ChronicCond_KidneyDisease_mean,-0.55742896,ChronicCond_Alzheimer_mean,-0.43467128,Avg_InscClaimAmtReimbursed_Per_Provider,-0.3218913,12.843368,0.2857142857142857,0.5510204081632653,5578.367346938776
4908,PRV55762,0.0018381639,Provider_Insurance_Claim_Reimbursement_Amt,-2.012785,prv_avg_claims_indicator,-0.6620821,Avg_InscClaimAmtReimbursed_Per_Provider,-0.45571667,0.18381639,1140.0,1.0,815.5555555555555
4909,PRV51435,0.00807496,Provider_Insurance_Claim_Reimbursement_Amt,-1.117613,HospitalDuration_max,-1.0462983,prv_avg_claims_indicator,-0.98713434,0.80749595,33620.0,5.0,1.0
4910,PRV55345,0.0058422503,Provider_Insurance_Claim_Reimbursement_Amt,-2.04697,DeductibleAmtPaid_sum,-0.54647684,ChronicCond_KidneyDisease_mean,-0.41312268,0.58422506,7310.0,90.0,0.2666666666666666
4911,PRV55244,0.005781274,Provider_Insurance_Claim_Reimbursement_Amt,-2.0792503,ChronicCond_Heartfailure_mean,-0.6573499,DeductibleAmtPaid_sum,-0.60753113,0.5781274,7500.0,0.48,100.0
4912,PRV52848,0.0076446077,Provider_Insurance_Claim_Reimbursement_Amt,-2.2672215,DeductibleAmtPaid_sum,-0.57836044,ChronicCond_KidneyDisease_mean,-0.5739598,0.76446074,5280.0,110.0,0.2
4913,PRV57463,0.008122016,Provider_Insurance_Claim_Reimbursement_Amt,-2.139058,DeductibleAmtPaid_sum,-0.5075736,Avg_InscClaimAmtReimbursed_Per_Provider,-0.45312598,0.81220156,7410.0,80.0,4233.214285714285
4914,PRV51627,0.0074602095,Provider_Insurance_Claim_Reimbursement_Amt,-1.0645835,prv_avg_claims_indicator,-0.93315625,HospitalDuration_max,-0.8668158,0.746021,44860.0,1.0,9.0
4915,PRV51531,0.0684864,Provider_Insurance_Claim_Reimbursement_Amt,-1.9680656,DeductibleAmtPaid_sum,-0.630285,IPAnnualReimbursementAmt_max,-0.33419847,6.84864,9870.0,140.0,65000.0
4916,PRV52265,0.38260528,Provider_Insurance_Claim_Reimbursement_Amt,1.3543838,ChronicCond_Cancer_mean,-0.51378816,ChronicCond_IschemicHeart_mean,-0.38416108,38.26053,260000.0,0.3333333333333333,0.9333333333333332
4917,PRV53413,0.0077856327,Provider_Insurance_Claim_Reimbursement_Amt,-1.4072878,HospitalDuration_max,-0.7680087,HospitalDuration_std,-0.6630854,0.77856326,34040.0,4.0,0.0
4918,PRV53988,0.0070824586,Provider_Insurance_Claim_Reimbursement_Amt,-2.2260685,DeductibleAmtPaid_sum,-0.6243478,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5364223,0.7082459,6360.0,0.0,3718.4375
4919,PRV54701,0.0022352661,Provider_Insurance_Claim_Reimbursement_Amt,-2.4266503,DeductibleAmtPaid_sum,-0.58249885,ChronicCond_Heartfailure_mean,-0.5699728,0.22352661,1310.0,0.0,0.1666666666666666
4920,PRV51827,0.6566547,HospitalDuration_max,0.91972274,HospitalDuration_std,0.33961776,Avg_InscClaimAmtReimbursed_Per_Provider,0.2744303,65.665474,35.0,7.706418681131261,15938.888888888889
4921,PRV57275,0.073834814,Provider_Insurance_Claim_Reimbursement_Amt,-1.763717,DeductibleAmtPaid_sum,-0.641617,HospitalDuration_max,-0.33936873,7.3834815,11330.0,230.0,
4922,PRV51920,0.94114923,HospitalDuration_max,1.1001847,prv_avg_claims_indicator,-0.65737647,Provider_Insurance_Claim_Reimbursement_Amt,0.47612593,94.11492,33.0,1.0,100700.0
4923,PRV51497,0.013522285,HospitalDuration_max,-1.2701783,prv_avg_claims_indicator,-1.2682517,ClaimDuration_max,-0.49694037,1.3522285,13.0,1.0,19.0
4924,PRV51899,0.0035955051,Provider_Insurance_Claim_Reimbursement_Amt,-2.2874637,DeductibleAmtPaid_sum,-0.7499192,HospitalDuration_max,-0.364662,0.3595505,5500.0,0.0,
4925,PRV54802,0.0013344536,Provider_Insurance_Claim_Reimbursement_Amt,-2.2811954,prv_avg_claims_indicator,-0.7130215,Avg_InscClaimAmtReimbursed_Per_Provider,-0.52593035,0.13344535,1770.0,1.0,2391.176470588235
4926,PRV55671,0.0020887612,Provider_Insurance_Claim_Reimbursement_Amt,-1.5607171,prv_avg_claims_indicator,-0.65552586,HospitalDuration_max,-0.5393118,0.20887612,16000.0,1.0,11.0
4927,PRV56136,0.0025971765,Provider_Insurance_Claim_Reimbursement_Amt,-1.858848,prv_avg_claims_indicator,-0.7868544,HospitalDuration_max,-0.7568041,0.25971764,7120.0,1.0,3.0
4928,PRV56888,0.0031578888,Provider_Insurance_Claim_Reimbursement_Amt,-2.3331182,prv_avg_claims_indicator,-0.686902,DeductibleAmtPaid_sum,-0.505986,0.31578887,6050.0,1.0,10.0
4929,PRV55375,0.8043606,HospitalDuration_max,0.82435924,Provider_Insurance_Claim_Reimbursement_Amt,0.79044396,prv_avg_claims_indicator,-0.67746115,80.436066,21.0,147900.0,1.0
4930,PRV53101,0.0018823588,Provider_Insurance_Claim_Reimbursement_Amt,-1.6800575,prv_avg_claims_indicator,-0.94144416,HospitalDuration_max,-0.8769805,0.18823588,9410.0,1.0,4.0
4931,PRV53108,0.04799499,Provider_Insurance_Claim_Reimbursement_Amt,-0.88252825,perc_allocated_used,-0.64638484,HospitalDuration_max,-0.58426905,4.799499,69450.0,0.5520098189628719,15.0
4932,PRV54298,0.0018517537,prv_avg_claims_indicator,-1.0110474,Provider_Insurance_Claim_Reimbursement_Amt,-0.9861107,HospitalDuration_max,-0.9285147,0.18517537,1.0,38000.0,7.0
4933,PRV57754,0.0044511803,Provider_Insurance_Claim_Reimbursement_Amt,-2.5633059,prv_avg_claims_indicator,-0.6374246,ChronicCond_Cancer_mean,-0.5104981,0.44511804,2070.0,1.0,0.3333333333333333
4934,PRV54180,0.0059483727,Provider_Insurance_Claim_Reimbursement_Amt,-2.2408216,prv_avg_claims_indicator,-0.66729945,ClaimDuration_mean,0.47773513,0.59483725,150.0,1.0,0.0
4935,PRV56818,0.024316872,Provider_Insurance_Claim_Reimbursement_Amt,-1.0866346,HospitalDuration_max,-0.8160151,HospitalDuration_std,-0.59167737,2.431687,45540.0,7.0,2.217355782608345
4936,PRV53188,0.0029564619,Provider_Insurance_Claim_Reimbursement_Amt,-2.5037684,DeductibleAmtPaid_sum,-0.7759993,ChronicCond_Heartfailure_mean,-0.59903014,0.2956462,1220.0,0.0,0.2
4937,PRV56066,0.004147224,Provider_Insurance_Claim_Reimbursement_Amt,-2.3790338,prv_avg_claims_indicator,-0.82232296,DeductibleAmtPaid_sum,-0.658604,0.4147224,4010.0,1.0,0.0
4938,PRV52778,0.0004117776,Provider_Insurance_Claim_Reimbursement_Amt,-2.0730648,ChronicCond_Heartfailure_mean,-0.65757126,prv_avg_claims_indicator,-0.61406034,0.04117776,100.0,0.0,1.0
4939,PRV55560,0.0026879816,Provider_Insurance_Claim_Reimbursement_Amt,-2.2646115,ChronicCond_Cancer_mean,-0.647228,DeductibleAmtPaid_sum,-0.58162886,0.26879817,5170.0,0.3333333333333333,0.0
4940,PRV56603,0.0011271058,Provider_Insurance_Claim_Reimbursement_Amt,-1.8639027,prv_avg_claims_indicator,-0.9880194,HospitalDuration_max,-0.6703425,0.11271058,6120.0,1.0,3.0
4941,PRV56062,0.008312334,Provider_Insurance_Claim_Reimbursement_Amt,-2.4375463,DeductibleAmtPaid_sum,-0.6546947,HospitalDuration_max,-0.3713633,0.83123344,6290.0,60.0,
4942,PRV57138,0.001952693,Provider_Insurance_Claim_Reimbursement_Amt,-2.308566,prv_avg_claims_indicator,-0.56545717,DeductibleAmtPaid_sum,-0.4916867,0.1952693,3480.0,1.0,0.0
4943,PRV51363,0.0028865985,Provider_Insurance_Claim_Reimbursement_Amt,-2.085782,prv_avg_claims_indicator,-0.5702447,ChronicCond_Cancer_mean,-0.4443642,0.28865984,150.0,1.0,0.3333333333333333
4944,PRV55498,0.0031104852,Provider_Insurance_Claim_Reimbursement_Amt,-2.3886456,ChronicCond_Heartfailure_mean,-0.5248724,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4632689,0.3110485,2830.0,0.5185185185185185,4697.407407407408
4945,PRV56173,0.17283271,HospitalDuration_max,-0.82316345,ClaimDuration_max,-0.27848572,DeductibleAmtPaid_sum,0.21205308,17.283272,13.0,20.0,6568.0
4946,PRV53848,0.0020725508,Provider_Insurance_Claim_Reimbursement_Amt,-2.1919827,prv_avg_claims_indicator,-0.7243137,DeductibleAmtPaid_sum,-0.57707226,0.20725508,1080.0,1.0,0.0
4947,PRV55299,0.014911974,Provider_Insurance_Claim_Reimbursement_Amt,-2.3776383,ClaimDuration_mean,0.6397272,DeductibleAmtPaid_sum,-0.5409122,1.4911973,5930.0,1.0,0.0
4948,PRV53293,0.007001889,Provider_Insurance_Claim_Reimbursement_Amt,-1.8014925,ChronicCond_Heartfailure_mean,-0.8327685,DeductibleAmtPaid_sum,-0.6953376,0.7001889,10080.0,0.4634146341463415,140.0
4949,PRV51958,0.0026231757,Provider_Insurance_Claim_Reimbursement_Amt,-1.6845825,HospitalDuration_max,-0.829877,prv_avg_claims_indicator,-0.7665569,0.26231757,11000.0,1.0,1.0
4950,PRV56507,0.49411947,Provider_Insurance_Claim_Reimbursement_Amt,1.1925287,perc_allocated_used,-0.64003044,ChronicCond_Cancer_mean,-0.3601551,49.411945,260300.0,0.9956450237544158,0.2619047619047619
4951,PRV57657,0.007358818,Provider_Insurance_Claim_Reimbursement_Amt,-1.9195827,DeductibleAmtPaid_sum,-0.64922786,prv_avg_claims_indicator,0.46755672,0.7358818,15930.0,80.0,2.7
4952,PRV54153,0.25831303,Provider_Insurance_Claim_Reimbursement_Amt,-1.0612838,HospitalDuration_std,0.54266506,ChronicCond_Heartfailure_mean,-0.47019377,25.831303,41410.0,8.0,0.3571428571428571
4953,PRV52219,0.0024954325,Provider_Insurance_Claim_Reimbursement_Amt,-2.3842165,prv_avg_claims_indicator,-0.8281397,DeductibleAmtPaid_sum,-0.45269677,0.24954325,2780.0,1.0,0.0
4954,PRV51776,0.006114477,Provider_Insurance_Claim_Reimbursement_Amt,-1.8904792,ChronicCond_Heartfailure_mean,-0.60622555,DeductibleAmtPaid_sum,-0.59403515,0.6114477,12640.0,0.5,80.0
4955,PRV55473,0.0034259437,Provider_Insurance_Claim_Reimbursement_Amt,-2.420313,DeductibleAmtPaid_sum,-0.5943703,ClaimDuration_mean,0.44881698,0.34259436,1350.0,0.0,0.0
4956,PRV51314,0.0032055948,Provider_Insurance_Claim_Reimbursement_Amt,-2.3951104,DeductibleAmtPaid_sum,-0.5331062,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4485413,0.32055947,6460.0,0.0,2728.333333333333
4957,PRV56170,0.030204192,HospitalDuration_max,-1.0685438,HospitalDuration_std,-0.6949559,ChronicCond_Heartfailure_mean,-0.6527486,3.0204191,6.0,1.48804761828569,0.5
4958,PRV54680,0.9427523,Provider_Insurance_Claim_Reimbursement_Amt,1.3830763,HospitalDuration_max,0.75773066,prv_avg_claims_indicator,-0.31431362,94.27523,257000.0,29.0,1.0588235294117647
4959,PRV51505,0.003709166,Provider_Insurance_Claim_Reimbursement_Amt,-2.2495863,prv_avg_claims_indicator,-0.7036537,ChronicCond_Cancer_mean,-0.45307618,0.3709166,2430.0,1.0,0.2666666666666666
4960,PRV53412,0.0039258413,Provider_Insurance_Claim_Reimbursement_Amt,-1.9107544,DeductibleAmtPaid_sum,-0.5352773,prv_avg_claims_indicator,-0.53281593,0.39258415,9640.0,0.0,1.0384615384615383
4961,PRV53598,0.023604574,prv_avg_claims_indicator,-1.2786568,HospitalDuration_max,-1.1464953,Provider_Insurance_Claim_Reimbursement_Amt,-0.7235121,2.3604574,1.0,7.0,70000.0
4962,PRV52493,0.0049658394,Provider_Insurance_Claim_Reimbursement_Amt,-2.4505234,prv_avg_claims_indicator,-0.67558247,DeductibleAmtPaid_sum,-0.53715754,0.49658394,3970.0,1.0,0.0
4963,PRV56055,0.0010289453,Provider_Insurance_Claim_Reimbursement_Amt,-2.202548,DeductibleAmtPaid_sum,-0.5768595,ChronicCond_KidneyDisease_mean,-0.48809412,0.10289453,4470.0,0.0,0.2222222222222222
4964,PRV54869,0.0008466593,Provider_Insurance_Claim_Reimbursement_Amt,-2.3169835,prv_avg_claims_indicator,-0.5381261,Avg_InscClaimAmtReimbursed_Per_Provider,-0.3723515,0.08466593,950.0,1.0,555.0
4965,PRV51682,0.007229991,Provider_Insurance_Claim_Reimbursement_Amt,-2.248358,prv_avg_claims_indicator,-0.6213505,DeductibleAmtPaid_sum,-0.61848265,0.7229991,9110.0,1.0,0.0
4966,PRV55458,0.028511006,Provider_Insurance_Claim_Reimbursement_Amt,-1.7458266,prv_avg_claims_indicator,-0.50094825,HospitalDuration_max,-0.41018173,2.8511007,11830.0,1.0294117647058822,
4967,PRV55135,0.0043047844,Provider_Insurance_Claim_Reimbursement_Amt,-1.4802737,HospitalDuration_max,-1.1005203,prv_avg_claims_indicator,-0.8363145,0.43047842,25000.0,4.0,1.0
4968,PRV51621,0.00072904676,Provider_Insurance_Claim_Reimbursement_Amt,-2.2446659,prv_avg_claims_indicator,-0.62658286,ChronicCond_KidneyDisease_mean,-0.5953381,0.072904676,530.0,1.0,0.2222222222222222
4969,PRV55412,0.002267089,Provider_Insurance_Claim_Reimbursement_Amt,-2.2259479,DeductibleAmtPaid_sum,-0.69040084,prv_avg_claims_indicator,0.40011558,0.2267089,1940.0,0.0,2.75
4970,PRV55432,0.020712383,Provider_Insurance_Claim_Reimbursement_Amt,-2.083602,ChronicCond_Heartfailure_mean,-0.6520726,DeductibleAmtPaid_sum,-0.59795535,2.0712383,7430.0,0.4482758620689655,180.0
4971,PRV55565,0.0024739348,Provider_Insurance_Claim_Reimbursement_Amt,-2.3770735,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5639387,DeductibleAmtPaid_sum,-0.52463764,0.24739347,6440.0,4405.217391304348,0.0
4972,PRV57417,0.0033409677,Provider_Insurance_Claim_Reimbursement_Amt,-2.3184342,prv_avg_claims_indicator,-0.64168787,ChronicCond_Heartfailure_mean,-0.59306616,0.33409676,2620.0,1.0,0.4444444444444444
4973,PRV54068,0.0029329597,Provider_Insurance_Claim_Reimbursement_Amt,-2.370761,prv_avg_claims_indicator,-0.79928106,DeductibleAmtPaid_mean,-0.38304865,0.29329598,570.0,1.0,0.0
4974,PRV54883,0.0019779068,Provider_Insurance_Claim_Reimbursement_Amt,-1.3110363,prv_avg_claims_indicator,-0.746804,HospitalDuration_max,-0.6619555,0.19779068,13000.0,1.0,7.0
4975,PRV51824,0.037001055,Provider_Insurance_Claim_Reimbursement_Amt,-0.9113068,HospitalDuration_max,-0.6233707,ClaimDuration_max,-0.5190562,3.7001054,59900.0,15.0,15.0
4976,PRV54639,0.020375539,HospitalDuration_max,-1.0609198,ClaimDuration_max,-0.70359683,prv_avg_claims_indicator,-0.6178062,2.0375538,8.0,8.0,1.0833333333333333
4977,PRV53531,0.001046985,Provider_Insurance_Claim_Reimbursement_Amt,-2.4496827,ChronicCond_KidneyDisease_mean,-0.58000094,DeductibleAmtPaid_sum,-0.5589687,0.1046985,940.0,0.1818181818181818,0.0
4978,PRV57594,0.0013897972,Provider_Insurance_Claim_Reimbursement_Amt,-1.8289241,prv_avg_claims_indicator,-0.722149,HospitalDuration_max,-0.6234396,0.13897972,6300.0,1.0,5.0
4979,PRV57397,0.005114392,prv_avg_claims_indicator,-1.2378832,HospitalDuration_max,-1.0751779,Provider_Insurance_Claim_Reimbursement_Amt,-0.653835,0.5114392,1.0,5.0,65000.0
4980,PRV51914,0.0010502997,Provider_Insurance_Claim_Reimbursement_Amt,-2.2071917,DeductibleAmtPaid_sum,-0.5645642,prv_avg_claims_indicator,-0.56303847,0.10502997,1680.0,0.0,1.0
4981,PRV52880,0.0067077605,Provider_Insurance_Claim_Reimbursement_Amt,-1.4907465,HospitalDuration_max,-0.9689522,prv_avg_claims_indicator,-0.55863017,0.67077607,19560.0,3.0,1.0526315789473684
4982,PRV56277,0.004577867,Provider_Insurance_Claim_Reimbursement_Amt,-2.3239796,DeductibleAmtPaid_sum,-0.77900404,HospitalDuration_max,-0.40994537,0.4577867,5470.0,0.0,
4983,PRV52460,0.08932242,Provider_Insurance_Claim_Reimbursement_Amt,-0.7845336,HospitalDuration_max,-0.5779572,ClaimDuration_max,-0.52715886,8.932241,90000.0,16.0,16.0
4984,PRV52934,0.007878764,Provider_Insurance_Claim_Reimbursement_Amt,-2.1206152,DeductibleAmtPaid_sum,-0.52777267,ChronicCond_Cancer_mean,-0.4766811,0.78787637,8730.0,230.0,0.3125
4985,PRV51462,0.007043266,Provider_Insurance_Claim_Reimbursement_Amt,-1.9608233,DeductibleAmtPaid_sum,-0.5731204,HospitalDuration_max,-0.39956233,0.7043266,9430.0,0.0,
4986,PRV53571,0.00958922,Provider_Insurance_Claim_Reimbursement_Amt,-2.3178015,DeductibleAmtPaid_sum,-0.5531445,HospitalDuration_max,-0.40795115,0.958922,2810.0,0.0,
4987,PRV56687,0.0013387537,Provider_Insurance_Claim_Reimbursement_Amt,-2.306087,ChronicCond_KidneyDisease_mean,-0.5558777,ChronicCond_Heartfailure_mean,-0.4838641,0.13387537,4120.0,0.1111111111111111,0.3333333333333333
4988,PRV57247,0.0009197465,Provider_Insurance_Claim_Reimbursement_Amt,-2.2921672,DeductibleAmtPaid_sum,-0.7381534,ChronicCond_Heartfailure_mean,-0.554994,0.09197465,960.0,0.0,0.4545454545454545
4989,PRV56750,0.01290755,Provider_Insurance_Claim_Reimbursement_Amt,-1.4074767,HospitalDuration_max,-0.7468978,prv_avg_claims_indicator,-0.6735982,1.290755,26350.0,10.0,1.0
4990,PRV56723,0.0027338138,Provider_Insurance_Claim_Reimbursement_Amt,-2.1217086,ChronicCond_Heartfailure_mean,-0.62648225,DeductibleAmtPaid_sum,-0.53389597,0.27338138,2830.0,0.3333333333333333,80.0
4991,PRV56948,0.0013181883,Provider_Insurance_Claim_Reimbursement_Amt,-2.2820573,prv_avg_claims_indicator,-0.64743567,ChronicCond_Heartfailure_mean,-0.6022942,0.13181883,670.0,1.0,0.0
4992,PRV57616,0.009537595,Provider_Insurance_Claim_Reimbursement_Amt,-2.335359,prv_avg_claims_indicator,-0.81729394,DeductibleAmtPaid_sum,-0.44309872,0.95375955,640.0,1.0,0.0
4993,PRV52775,0.0005544474,Provider_Insurance_Claim_Reimbursement_Amt,-2.261148,prv_avg_claims_indicator,-0.73286575,ChronicCond_KidneyDisease_mean,-0.44433504,0.05544474,3790.0,1.0,0.2857142857142857
4994,PRV53733,0.0030586296,Provider_Insurance_Claim_Reimbursement_Amt,-2.3062665,DeductibleAmtPaid_sum,-0.5183567,ChronicCond_Heartfailure_mean,-0.49647802,0.30586296,6430.0,20.0,0.35
4995,PRV51322,0.0015753201,Provider_Insurance_Claim_Reimbursement_Amt,-2.0471358,DeductibleAmtPaid_sum,-0.5733684,ChronicCond_Heartfailure_mean,-0.5531482,0.15753202,850.0,0.0,0.4166666666666667
4996,PRV55753,0.09321691,HospitalDuration_max,-0.99975634,ClaimDuration_max,-0.5892919,ClaimDuration_mean,0.36594224,9.3216915,8.0,10.0,0.975
4997,PRV51919,0.03709391,prv_avg_claims_indicator,-1.2464893,HospitalDuration_max,-1.0624378,ClaimDuration_max,-0.7138686,3.709391,1.0,10.0,10.0
4998,PRV53167,0.01407773,Provider_Insurance_Claim_Reimbursement_Amt,-1.93291,prv_avg_claims_indicator,-0.8246941,ClaimDuration_max,-0.43584493,1.4077729,1770.0,1.0,1.0
4999,PRV51563,0.0026545993,Provider_Insurance_Claim_Reimbursement_Amt,-2.2419984,DeductibleAmtPaid_sum,-0.5478635,prv_avg_claims_indicator,-0.4587706,0.26545992,4280.0,0.0,1.0
5000,PRV55236,0.6506522,Provider_Insurance_Claim_Reimbursement_Amt,0.9590171,perc_allocated_used,-0.64741534,HospitalDuration_max,0.5845477,65.06522,237260.0,0.9943431358158666,35.0
5001,PRV51412,0.0024173546,Provider_Insurance_Claim_Reimbursement_Amt,-2.4191318,prv_avg_claims_indicator,-0.65974176,DeductibleAmtPaid_sum,-0.48535332,0.24173546,440.0,1.0,0.0
5002,PRV51206,0.0075314105,Provider_Insurance_Claim_Reimbursement_Amt,-2.0605767,prv_avg_claims_indicator,-0.70291376,DeductibleAmtPaid_sum,-0.57765055,0.75314105,1560.0,1.0,0.0
5003,PRV54481,0.0024852727,Provider_Insurance_Claim_Reimbursement_Amt,-2.3213458,prv_avg_claims_indicator,-0.87318665,ChronicCond_Heartfailure_mean,-0.537492,0.24852727,1890.0,1.0,0.5
5004,PRV57727,0.0021679879,Provider_Insurance_Claim_Reimbursement_Amt,-2.3333535,prv_avg_claims_indicator,-0.6828616,DeductibleAmtPaid_sum,-0.5297376,0.21679878,2670.0,1.0,0.0
5005,PRV56511,0.019630307,Provider_Insurance_Claim_Reimbursement_Amt,-2.5537055,DeductibleAmtPaid_sum,-0.59890693,Avg_InscClaimAmtReimbursed_Per_Provider,-0.3492415,1.9630307,6060.0,100.0,4084.782608695652
5006,PRV53496,0.0038908196,Provider_Insurance_Claim_Reimbursement_Amt,-1.9891435,DeductibleAmtPaid_sum,-0.5962868,ChronicCond_Heartfailure_mean,-0.5274505,0.38908195,14660.0,10.0,0.1724137931034483
5007,PRV52408,0.0030019758,Provider_Insurance_Claim_Reimbursement_Amt,-2.4846148,DeductibleAmtPaid_sum,-0.44807333,ChronicCond_Cancer_mean,-0.42532527,0.30019757,4270.0,80.0,0.4482758620689655
5008,PRV56734,0.10115017,prv_avg_claims_indicator,-0.98235804,ClaimDuration_max,-0.34819397,HospitalDuration_mean,-0.21826616,10.115017,1.0,20.0,6.7
5009,PRV51878,0.007673053,Provider_Insurance_Claim_Reimbursement_Amt,-2.2051928,prv_avg_claims_indicator,-0.67797285,DeductibleAmtPaid_sum,-0.54047245,0.7673053,3110.0,1.0,90.0
5010,PRV57284,0.9416308,HospitalDuration_max,0.8798687,Provider_Insurance_Claim_Reimbursement_Amt,0.78040254,prv_avg_claims_indicator,-0.45230144,94.16308,28.0,161570.0,1.0454545454545454
5011,PRV56171,0.0026034564,Provider_Insurance_Claim_Reimbursement_Amt,-2.4218392,DeductibleAmtPaid_sum,-0.57254153,Avg_InscClaimAmtReimbursed_Per_Provider,-0.42690992,0.26034564,1140.0,10.0,1480.0
5012,PRV55691,0.03997439,Provider_Insurance_Claim_Reimbursement_Amt,-1.9365222,prv_avg_claims_indicator,0.6633812,HospitalDuration_std,0.41207474,3.9974391,22060.0,2.6666666666666665,8.717797887081348
5013,PRV52891,0.005291138,Provider_Insurance_Claim_Reimbursement_Amt,-2.2649257,prv_avg_claims_indicator,-0.7865648,DeductibleAmtPaid_sum,-0.531572,0.52911377,2580.0,1.0,90.0
5014,PRV55409,0.0036482466,Provider_Insurance_Claim_Reimbursement_Amt,-2.2221887,DeductibleAmtPaid_sum,-0.42231566,ChronicCond_Depression_mean,-0.3922498,0.36482465,280.0,10.0,0.2
